datetime,open,high,low,close,vol,volCcy,volCcyQuote,confirm
2023-01-24 16:00:00,0.03121,0.03334,0.02886,0.03179,38923473.124735,1213365.50781,1213365.50781,1
2023-01-23 16:00:00,0.02841,0.03229,0.02814,0.03117,23301084.5415,704020.532303,704020.532303,1
2023-01-22 16:00:00,0.02871,0.02925,0.02706,0.02835,9056063.689188,256827.237565,256827.237565,1
2023-01-21 16:00:00,0.02721,0.02942,0.02701,0.02871,7393362.311337,208171.416265,208171.416265,1
2023-01-20 16:00:00,0.02647,0.02808,0.02643,0.02719,11062905.789422,303801.254498,303801.254498,1
2023-01-19 16:00:00,0.02608,0.02669,0.02588,0.02644,4397012.188741,115383.464941,115383.464941,1
2023-01-18 16:00:00,0.02622,0.0268,0.0248,0.02605,18024338.843148,467173.978281,467173.978281,1
2023-01-17 16:00:00,0.0275,0.02795,0.0258,0.02627,9338479.392126,253874.463776,253874.463776,1
2023-01-16 16:00:00,0.02716,0.02826,0.02663,0.02749,8595797.980254,236116.184291,236116.184291,1
2023-01-15 16:00:00,0.02812,0.02964,0.02663,0.02721,17290420.640646,484533.393171,484533.393171,1
2023-01-14 16:00:00,0.02753,0.02823,0.02657,0.02812,12648990.10101,345526.041058,345526.041058,1
2023-01-13 16:00:00,0.02501,0.02848,0.02474,0.02753,29167310.983219,777433.940925,777433.940925,1
2023-01-12 16:00:00,0.02405,0.02546,0.02395,0.02501,10794427.755805,267609.843253,267609.843253,1
2023-01-11 16:00:00,0.02385,0.02502,0.02362,0.02405,8995851.783478,218567.046561,218567.046561,1
2023-01-10 16:00:00,0.02416,0.02485,0.02367,0.02381,6992465.879139,170258.026733,170258.026733,1
2023-01-09 16:00:00,0.02405,0.02476,0.02352,0.0242,9614059.777698,231553.372949,231553.372949,1
2023-01-08 16:00:00,0.02304,0.02482,0.02274,0.024,11832912.303097,282172.331245,282172.331245,1
2023-01-07 16:00:00,0.02286,0.02316,0.02256,0.02304,1806076.288953,41245.848862,41245.848862,1
2023-01-06 16:00:00,0.02265,0.02314,0.02244,0.02283,2328055.061283,53278.748781,53278.748781,1
2023-01-05 16:00:00,0.02288,0.02311,0.0221,0.02263,2167826.910333,48992.511732,48992.511732,1
2023-01-04 16:00:00,0.02283,0.02338,0.02246,0.02281,3820369.022889,87399.010487,87399.010487,1
2023-01-03 16:00:00,0.02247,0.0234,0.02231,0.02284,2682016.153543,61280.716288,61280.716288,1
2023-01-02 16:00:00,0.02277,0.02395,0.02238,0.02251,8888501.613657,203418.66139,203418.66139,1
2023-01-01 16:00:00,0.02198,0.02292,0.02189,0.02274,2758306.045231,61855.441649,61855.441649,1
2022-12-31 16:00:00,0.02239,0.02249,0.0219,0.02196,2197619.71047,48615.714724,48615.714724,1
2022-12-30 16:00:00,0.02227,0.02252,0.02209,0.02233,2060900.613366,46016.754358,46016.754358,1
2022-12-29 16:00:00,0.02303,0.02323,0.02169,0.02227,7702039.312451,171517.986914,171517.986914,1
2022-12-28 16:00:00,0.02362,0.02413,0.02269,0.02302,11126874.512418,258737.400638,258737.400638,1
2022-12-27 16:00:00,0.02258,0.02575,0.02255,0.02364,70003053.354711,1720814.187203,1720814.187203,1
2022-12-26 16:00:00,0.02272,0.02299,0.02232,0.02258,2540160.197856,57638.929675,57638.929675,1
2022-12-25 16:00:00,0.02277,0.023,0.0224,0.02274,1873854.80885,42595.148325,42595.148325,1
2022-12-24 16:00:00,0.02321,0.02336,0.02259,0.0228,2403956.670518,55291.204541,55291.204541,1
2022-12-23 16:00:00,0.02294,0.02413,0.02286,0.02314,5354195.665399,124851.384344,124851.384344,1
2022-12-22 16:00:00,0.02236,0.02315,0.02227,0.02294,5219798.981763,118924.30774,118924.30774,1
2022-12-21 16:00:00,0.02305,0.02314,0.02234,0.02238,4135997.463276,94497.740499,94497.740499,1
2022-12-20 16:00:00,0.02341,0.0236,0.02287,0.02303,5661163.327787,131535.314739,131535.314739,1
2022-12-19 16:00:00,0.0233,0.02393,0.02188,0.02342,12902663.859612,298776.153083,298776.153083,1
2022-12-18 16:00:00,0.02385,0.02385,0.02311,0.02334,6003231.62903,140905.105539,140905.105539,1
2022-12-17 16:00:00,0.0234,0.02404,0.02324,0.02387,4881750.897168,114973.095039,114973.095039,1
2022-12-16 16:00:00,0.02512,0.02532,0.02247,0.02344,25655386.647679,607284.924047,607284.924047,1
2022-12-15 16:00:00,0.02625,0.02857,0.02503,0.02512,25727815.976215,684562.297416,684562.297416,1
2022-12-14 16:00:00,0.02681,0.02697,0.02607,0.02624,9805799.455082,259032.805054,259032.805054,1
2022-12-13 16:00:00,0.02653,0.02723,0.02637,0.0268,8369582.861388,224563.220776,224563.220776,1
2022-12-12 16:00:00,0.02617,0.02768,0.0258,0.02652,13422259.844756,355717.880857,355717.880857,1
2022-12-11 16:00:00,0.02765,0.02795,0.02594,0.02613,14678452.736899,393136.282533,393136.282533,1
2022-12-10 16:00:00,0.02762,0.02819,0.02703,0.02765,9580130.83636,264235.105235,264235.105235,1
2022-12-09 16:00:00,0.02779,0.02784,0.02713,0.02763,7620804.989063,209613.145424,209613.145424,1
2022-12-08 16:00:00,0.02688,0.02879,0.02682,0.0278,22145993.410389,616889.795066,616889.795066,1
2022-12-07 16:00:00,0.0268,0.0276,0.02608,0.02686,13722389.071385,365422.118858,365422.118858,1
2022-12-06 16:00:00,0.02802,0.02809,0.02613,0.0268,14443059.335249,392526.030397,392526.030397,1
2022-12-05 16:00:00,0.02882,0.0289,0.02741,0.02802,16008724.945526,448309.318172,448309.318172,1
2022-12-04 16:00:00,0.02853,0.02922,0.02841,0.02885,12899702.246075,372513.66787,372513.66787,1
2022-12-03 16:00:00,0.02893,0.02898,0.02832,0.02856,8076727.501104,231010.989048,231010.989048,1
2022-12-02 16:00:00,0.02899,0.0294,0.02865,0.02896,10345000.457567,300318.520386,300318.520386,1
2022-12-01 16:00:00,0.02861,0.02905,0.02837,0.02902,10998959.147631,315403.935247,315403.935247,1
2022-11-30 16:00:00,0.02874,0.02921,0.02832,0.02865,12261119.269977,352326.036093,352326.036093,1
2022-11-29 16:00:00,0.02811,0.02899,0.02797,0.02877,12266071.654341,351007.37718,351007.37718,1
2022-11-28 16:00:00,0.02762,0.02937,0.0274,0.02808,17324007.683713,490472.824514,490472.824514,1
2022-11-27 16:00:00,0.02896,0.03229,0.02724,0.02763,43421008.758759,1284080.983321,1284080.983321,1
2022-11-26 16:00:00,0.02691,0.0296,0.02666,0.02895,31159953.305547,878732.460663,878732.460663,1
2022-11-25 16:00:00,0.02704,0.02766,0.02693,0.02694,9937987.806196,270536.387344,270536.387344,1
2022-11-24 16:00:00,0.02749,0.0279,0.02654,0.02703,10173655.234731,275773.385123,275773.385123,1
2022-11-23 16:00:00,0.02835,0.0284,0.02711,0.02755,13056087.290201,362654.005705,362654.005705,1
2022-11-22 16:00:00,0.0269,0.02915,0.02651,0.02835,17182814.769611,473689.049025,473689.049025,1
2022-11-21 16:00:00,0.02653,0.0275,0.02504,0.02689,12455378.682048,322111.946391,322111.946391,1
2022-11-20 16:00:00,0.02926,0.02935,0.02618,0.02651,17467352.827204,477184.619811,477184.619811,1
2022-11-19 16:00:00,0.0295,0.03018,0.029,0.02922,12091205.47339,356077.138227,356077.138227,1
2022-11-18 16:00:00,0.02987,0.02995,0.02895,0.0295,8936828.230053,262043.535994,262043.535994,1
2022-11-17 16:00:00,0.03029,0.0315,0.02983,0.02985,8561136.817876,261951.609163,261951.609163,1
2022-11-16 16:00:00,0.02957,0.03047,0.02948,0.03031,8825191.304962,264019.56311,264019.56311,1
2022-11-15 16:00:00,0.03122,0.03126,0.02956,0.0296,11897934.601955,363321.517843,363321.517843,1
2022-11-14 16:00:00,0.0298,0.03184,0.02913,0.03121,20773957.046704,635722.270519,635722.270519,1
2022-11-13 16:00:00,0.03035,0.03085,0.02865,0.02984,16768980.495677,502258.158332,502258.158332,1
2022-11-12 16:00:00,0.02981,0.03215,0.02955,0.03033,28002699.327615,862135.226981,862135.226981,1
2022-11-11 16:00:00,0.031,0.03166,0.02904,0.02985,14667370.095513,442609.46693,442609.46693,1
2022-11-10 16:00:00,0.02895,0.03413,0.0284,0.03103,44476914.429718,1401516.213484,1401516.213484,1
2022-11-09 16:00:00,0.02836,0.029,0.0238,0.02889,33163292.127068,883817.139903,883817.139903,1
2022-11-08 16:00:00,0.03683,0.039,0.0276,0.0284,70319648.415632,2210915.11972,2210915.11972,1
2022-11-07 16:00:00,0.04045,0.04076,0.03591,0.03691,29912564.197828,1127511.210364,1127511.210364,1
2022-11-06 16:00:00,0.04287,0.04287,0.03924,0.04043,21652061.036389,885255.737709,885255.737709,1
2022-11-05 16:00:00,0.04138,0.04422,0.04063,0.04289,29912120.908618,1264635.979198,1264635.979198,1
2022-11-04 16:00:00,0.04044,0.04216,0.04021,0.0414,23772029.099535,982914.074088,982914.074088,1
2022-11-03 16:00:00,0.03973,0.04194,0.03925,0.04049,22870883.825842,926058.133621,926058.133621,1
2022-11-02 16:00:00,0.03901,0.04058,0.03856,0.03968,22079619.560306,873628.51863,873628.51863,1
2022-11-01 16:00:00,0.04071,0.04176,0.03849,0.03903,37179350.358511,1499117.980295,1499117.980295,1
2022-10-31 16:00:00,0.03743,0.0418,0.03736,0.04068,44205832.136927,1753499.501012,1753499.501012,1
2022-10-30 16:00:00,0.03786,0.03811,0.03693,0.03744,13050014.143116,490745.930009,490745.930009,1
2022-10-29 16:00:00,0.03793,0.03898,0.03731,0.03786,16061994.625422,610364.572324,610364.572324,1
2022-10-28 16:00:00,0.03743,0.03885,0.03739,0.03793,13892814.125293,529112.881975,529112.881975,1
2022-10-27 16:00:00,0.0384,0.0391,0.03662,0.03738,18580155.283619,696860.521697,696860.521697,1
2022-10-26 16:00:00,0.03833,0.04037,0.03806,0.03842,21745963.595451,847569.866919,847569.866919,1
2022-10-25 16:00:00,0.03803,0.03887,0.03733,0.03831,24011268.159645,918787.85921,918787.85921,1
2022-10-24 16:00:00,0.03806,0.03834,0.03726,0.03799,13426684.303939,507894.858935,507894.858935,1
2022-10-23 16:00:00,0.03761,0.03973,0.03724,0.03807,23222098.143087,890424.316879,890424.316879,1
2022-10-22 16:00:00,0.03851,0.03875,0.03683,0.03757,13249698.748299,502734.16604,502734.16604,1
2022-10-21 16:00:00,0.03811,0.03928,0.03748,0.03849,12422797.257484,474598.738464,474598.738464,1
2022-10-20 16:00:00,0.04029,0.04029,0.03649,0.03811,14188799.287977,537723.603041,537723.603041,1
2022-10-19 16:00:00,0.04059,0.04067,0.03847,0.04038,20370284.540221,804036.188041,804036.188041,1
2022-10-18 16:00:00,0.04073,0.04836,0.03992,0.04058,154637070.740454,6700382.985334,6700382.985334,1
2022-10-17 16:00:00,0.0379,0.04242,0.03691,0.04074,51390277.232551,2057891.712315,2057891.712315,1
2022-10-16 16:00:00,0.03751,0.03856,0.03656,0.03794,14052619.999267,523993.542008,523993.542008,1
2022-10-15 16:00:00,0.03571,0.04445,0.03559,0.03748,98305942.120894,3920453.103594,3920453.103594,1
2022-10-14 16:00:00,0.03592,0.03606,0.03472,0.03572,7381550.474331,261633.318631,261633.318631,1
2022-10-13 16:00:00,0.03509,0.04007,0.03508,0.03591,20485509.944715,751504.343703,751504.343703,1
2022-10-12 16:00:00,0.03784,0.03784,0.03252,0.03511,22091600.843513,770664.961233,770664.961233,1
2022-10-11 16:00:00,0.03875,0.03875,0.03732,0.03785,8105711.223517,307974.952121,307974.952121,1
2022-10-10 16:00:00,0.04098,0.04121,0.03789,0.03878,15203217.237026,594965.001737,594965.001737,1
2022-10-09 16:00:00,0.04191,0.04193,0.04035,0.04099,6256309.001471,257868.290544,257868.290544,1
2022-10-08 16:00:00,0.04139,0.04203,0.04101,0.04189,4182764.944428,173542.765161,173542.765161,1
2022-10-07 16:00:00,0.04175,0.04219,0.04096,0.04139,8195166.175655,340470.84181,340470.84181,1
2022-10-06 16:00:00,0.04202,0.04438,0.04165,0.04175,19460396.787284,831363.488246,831363.488246,1
2022-10-05 16:00:00,0.04183,0.04253,0.04163,0.04203,11693737.669406,492597.616191,492597.616191,1
2022-10-04 16:00:00,0.04228,0.04236,0.04145,0.04181,6878741.131585,288724.639673,288724.639673,1
2022-10-03 16:00:00,0.04155,0.04283,0.04152,0.04225,8589987.271256,362744.431895,362744.431895,1
2022-10-02 16:00:00,0.04148,0.0421,0.04098,0.04153,6402305.797562,265770.475044,265770.475044,1
2022-10-01 16:00:00,0.04186,0.04277,0.04091,0.04148,9929692.954998,414143.376215,414143.376215,1
2022-09-30 16:00:00,0.04201,0.04299,0.0415,0.04183,11664747.604064,490662.264702,490662.264702,1
2022-09-29 16:00:00,0.04203,0.04269,0.04119,0.04203,14727191.633838,618498.780066,618498.780066,1
2022-09-28 16:00:00,0.04245,0.04268,0.0408,0.04205,18520891.044329,775366.60307,775366.60307,1
2022-09-27 16:00:00,0.04363,0.04372,0.04095,0.04244,14502037.520634,610725.94257,610725.94257,1
2022-09-26 16:00:00,0.0436,0.04587,0.04329,0.04365,22216823.80986,979967.538152,979967.538152,1
2022-09-25 16:00:00,0.04288,0.04433,0.04213,0.04367,13016710.065478,561163.549645,561163.549645,1
2022-09-24 16:00:00,0.04377,0.04401,0.0425,0.04285,8975478.037315,389062.349017,389062.349017,1
2022-09-23 16:00:00,0.04235,0.04436,0.04161,0.04376,15381096.516723,663854.279114,663854.279114,1
2022-09-22 16:00:00,0.04272,0.04422,0.04148,0.04233,14830965.641126,637407.946699,637407.946699,1
2022-09-21 16:00:00,0.04305,0.04485,0.0407,0.04259,22954132.541725,982504.568008,982504.568008,1
2022-09-20 16:00:00,0.04437,0.0445,0.04234,0.04307,17552087.447256,758262.369758,758262.369758,1
2022-09-19 16:00:00,0.04289,0.04987,0.04235,0.04437,55501836.166188,2518337.826264,2518337.826264,1
2022-09-18 16:00:00,0.04639,0.04646,0.0418,0.04288,35859957.927372,1557451.44673,1557451.44673,1
2022-09-17 16:00:00,0.04808,0.04969,0.04623,0.04636,19259140.736476,929287.921345,929287.921345,1
2022-09-16 16:00:00,0.04896,0.05095,0.0479,0.04812,21724289.983112,1062586.622178,1062586.622178,1
2022-09-15 16:00:00,0.05165,0.05415,0.04788,0.04898,46914217.400463,2379382.297529,2379382.297529,1
2022-09-14 16:00:00,0.0513,0.0632,0.05099,0.05159,212272448.791713,12249796.159419,12249796.159419,1
2022-09-13 16:00:00,0.04813,0.05181,0.04761,0.0514,32862057.551968,1606325.864395,1606325.864395,1
2022-09-12 16:00:00,0.05274,0.05507,0.04501,0.04817,55116163.658177,2787154.512329,2787154.512329,1
2022-09-11 16:00:00,0.05378,0.05566,0.05266,0.05272,30947482.48928,1683536.759159,1683536.759159,1
2022-09-10 16:00:00,0.05598,0.05662,0.05375,0.05379,16319222.984195,905944.212298,905944.212298,1
2022-09-09 16:00:00,0.05366,0.05687,0.0532,0.05595,26834797.951751,1492596.700727,1492596.700727,1
2022-09-08 16:00:00,0.05159,0.05521,0.05119,0.05362,21884818.572165,1163591.887931,1163591.887931,1
2022-09-07 16:00:00,0.05147,0.0525,0.0508,0.05158,12798267.046038,662600.024862,662600.024862,1
2022-09-06 16:00:00,0.0527,0.05279,0.05026,0.0515,14735326.240004,750526.082378,750526.082378,1
2022-09-05 16:00:00,0.05315,0.05399,0.05106,0.05266,20548779.502224,1082332.275606,1082332.275606,1
2022-09-04 16:00:00,0.0518,0.05323,0.05033,0.05314,12437352.143262,645928.776968,645928.776968,1
2022-09-03 16:00:00,0.05096,0.05225,0.05058,0.05179,9240888.120178,474968.759909,474968.759909,1
2022-09-02 16:00:00,0.05182,0.05193,0.04986,0.05083,7363586.750437,373728.483671,373728.483671,1
