datetime,open,high,low,close,vol,volCcy,volCcyQuote,confirm
2023-01-31 16:00:00,0.39618,0.4002,0.37333,0.37539,34503938.3549,13324803.70687488,13324803.70687488,1
2023-01-30 16:00:00,0.38232,0.39664,0.3655,0.39594,33749693.4306,12694886.01809347,12694886.01809347,1
2023-01-29 16:00:00,0.3889,0.39909,0.37335,0.38228,33229511.1054,12863567.53544767,12863567.53544767,1
2023-01-28 16:00:00,0.38372,0.39133,0.37685,0.3889,19888757.872,7671676.43634,7671676.43634,1
2023-01-27 16:00:00,0.37822,0.39799,0.37778,0.38376,36382844.0352,14098647.17492579,14098647.17492579,1
2023-01-26 16:00:00,0.37668,0.38292,0.36769,0.37874,26208525.8273,9873265.95647388,9873265.95647388,1
2023-01-25 16:00:00,0.35509,0.38933,0.354,0.37681,45767089.5919,17217828.78380822,17217828.78380822,1
2023-01-24 16:00:00,0.376,0.3806,0.34688,0.35511,36602129.7657,13173788.56128846,13173788.56128846,1
2023-01-23 16:00:00,0.37662,0.38294,0.36971,0.376,25091629.5507,9464706.40341919,9464706.40341919,1
2023-01-22 16:00:00,0.38072,0.38707,0.36858,0.37662,64369090.2616,24251397.70720977,24251397.70720977,1
2023-01-21 16:00:00,0.37056,0.38675,0.36277,0.38072,54030976.1938,20302437.98804627,20302437.98804627,1
2023-01-20 16:00:00,0.34142,0.38007,0.34032,0.37071,68954180.5517,24932140.70583479,24932140.70583479,1
2023-01-19 16:00:00,0.33444,0.34293,0.33293,0.34147,22261962.3328,7522426.87778162,7522426.87778162,1
2023-01-18 16:00:00,0.3387,0.34067,0.32333,0.33445,39727655.29,13161172.7469253,13161172.7469253,1
2023-01-17 16:00:00,0.35294,0.35557,0.33009,0.33866,30084385.6554,10478424.77888189,10478424.77888189,1
2023-01-16 16:00:00,0.34715,0.35768,0.34286,0.35292,31785115.5299,11154308.43730859,11154308.43730859,1
2023-01-15 16:00:00,0.3506,0.36387,0.33764,0.3472,44741058.3756,15725658.44642391,15725658.44642391,1
2023-01-14 16:00:00,0.35162,0.35396,0.33847,0.35063,44247762.5904,15355169.99690734,15355169.99690734,1
2023-01-13 16:00:00,0.33186,0.37,0.32771,0.35163,86818651.8158,30572365.93834853,30572365.93834853,1
2023-01-12 16:00:00,0.32215,0.33519,0.3215,0.33179,39936415.4566,13148707.73409659,13148707.73409659,1
2023-01-11 16:00:00,0.30912,0.33508,0.30785,0.32225,55742117.1934,17932401.87467355,17932401.87467355,1
2023-01-10 16:00:00,0.32026,0.32523,0.30757,0.30912,38730827.7782,12273703.54683292,12273703.54683292,1
2023-01-09 16:00:00,0.32077,0.3248,0.30632,0.32022,65308964.3414,20655903.15053741,20655903.15053741,1
2023-01-08 16:00:00,0.28811,0.34651,0.28562,0.3207,99371884.5316,31519605.84904222,31519605.84904222,1
2023-01-07 16:00:00,0.27515,0.28977,0.27378,0.288,33536429.7557,9456372.94854389,9456372.94854389,1
2023-01-06 16:00:00,0.27338,0.28062,0.27205,0.27515,24126173.0723,6655090.27770626,6655090.27770626,1
2023-01-05 16:00:00,0.26544,0.27736,0.26476,0.27341,33226818.5364,9008844.07044331,9008844.07044331,1
2023-01-04 16:00:00,0.26803,0.27137,0.26208,0.26545,26284835.7946,7011326.32402473,7011326.32402473,1
2023-01-03 16:00:00,0.25365,0.26894,0.25015,0.26803,30199539.0413,7879199.73340417,7879199.73340417,1
2023-01-02 16:00:00,0.25469,0.25655,0.25182,0.25365,14563355.6092,3696616.99532382,3696616.99532382,1
2023-01-01 16:00:00,0.24621,0.25598,0.24612,0.25471,18525117.0441,4653032.62958725,4653032.62958725,1
2022-12-31 16:00:00,0.25032,0.25047,0.24341,0.24616,12969580.5372,3193917.97695551,3193917.97695551,1
2022-12-30 16:00:00,0.24349,0.25216,0.24337,0.25035,17560057.282,4328429.34137331,4328429.34137331,1
2022-12-29 16:00:00,0.24594,0.24644,0.23922,0.24347,25359904.3477,6153907.19488535,6153907.19488535,1
2022-12-28 16:00:00,0.25043,0.25281,0.24169,0.24594,24448811.1343,6027778.20814885,6027778.20814885,1
2022-12-27 16:00:00,0.26051,0.26099,0.24985,0.25045,23229592.6333,5921268.50332141,5921268.50332141,1
2022-12-26 16:00:00,0.26115,0.26658,0.25913,0.26056,13266361.3433,3488582.02631946,3488582.02631946,1
2022-12-25 16:00:00,0.25642,0.26322,0.2546,0.26117,17882189.5591,4641953.98779882,4641953.98779882,1
2022-12-24 16:00:00,0.25841,0.26008,0.25498,0.25641,10983300.0949,2834535.74943475,2834535.74943475,1
2022-12-23 16:00:00,0.25777,0.26052,0.25674,0.25851,11073547.3161,2866834.81056286,2866834.81056286,1
2022-12-22 16:00:00,0.24833,0.26397,0.2479,0.25776,26281608.3134,6755085.62893574,6755085.62893574,1
2022-12-21 16:00:00,0.25225,0.25417,0.24649,0.24835,19517846.1738,4913126.3970171,4913126.3970171,1
2022-12-20 16:00:00,0.26,0.26018,0.24771,0.25223,27291248.1247,6932204.34588117,6932204.34588117,1
2022-12-19 16:00:00,0.26318,0.26367,0.24885,0.26002,30226999.8592,7750555.99579349,7750555.99579349,1
2022-12-18 16:00:00,0.2662,0.26941,0.26173,0.26328,13479564.6651,3575249.70990914,3575249.70990914,1
2022-12-17 16:00:00,0.26439,0.27166,0.261,0.2685,12449309.9989,3306604.97217871,3306604.97217871,1
2022-12-16 16:00:00,0.28438,0.28615,0.25427,0.2644,43060160.2279,11488826.07085986,11488826.07085986,1
2022-12-15 16:00:00,0.30171,0.30237,0.28256,0.28439,25718216.4577,7513639.06440475,7513639.06440475,1
2022-12-14 16:00:00,0.313,0.31411,0.30033,0.30175,20200732.1208,6175469.00536939,6175469.00536939,1
2022-12-13 16:00:00,0.31296,0.3158,0.30395,0.313,21089111.7876,6560443.31874756,6560443.31874756,1
2022-12-12 16:00:00,0.30442,0.31861,0.29902,0.31292,29227232.4211,8986793.24314605,8986793.24314605,1
2022-12-11 16:00:00,0.31262,0.31498,0.30027,0.30443,15310184.5601,4685315.35158495,4685315.35158495,1
2022-12-10 16:00:00,0.31445,0.31499,0.31143,0.31262,5411040.8241,1692163.31107432,1692163.31107432,1
2022-12-09 16:00:00,0.31291,0.31479,0.30888,0.31445,8404904.4264,2618724.7077672,2618724.7077672,1
2022-12-08 16:00:00,0.31127,0.31656,0.31026,0.31291,11984925.9722,3763216.9941612,3763216.9941612,1
2022-12-07 16:00:00,0.31098,0.31276,0.30711,0.31122,13391460.8333,4145881.85514323,4145881.85514323,1
2022-12-06 16:00:00,0.3169,0.31993,0.30667,0.31098,15846418.9564,4959382.20091173,4959382.20091173,1
2022-12-05 16:00:00,0.32165,0.3222,0.31419,0.31687,11956508.9637,3807762.94058277,3807762.94058277,1
2022-12-04 16:00:00,0.32202,0.32907,0.32067,0.32171,15044448.2858,4878144.83866358,4878144.83866358,1
2022-12-03 16:00:00,0.32556,0.32583,0.3171,0.32199,11299395.007,3628094.77819455,3628094.77819455,1
2022-12-02 16:00:00,0.31683,0.32633,0.31584,0.32556,14343971.3818,4597051.97629652,4597051.97629652,1
2022-12-01 16:00:00,0.3159,0.31844,0.31053,0.31688,14627514.7823,4605541.60866041,4605541.60866041,1
2022-11-30 16:00:00,0.31522,0.32097,0.30826,0.31589,21210454.6133,6703712.77407279,6703712.77407279,1
2022-11-29 16:00:00,0.3092,0.31923,0.30568,0.31519,17104927.1482,5359223.42647627,5359223.42647627,1
2022-11-28 16:00:00,0.30451,0.31282,0.30193,0.30927,16743122.628,5163094.49707915,5163094.49707915,1
2022-11-27 16:00:00,0.31861,0.3192,0.3,0.30449,20014273.034,6160336.00175647,6160336.00175647,1
2022-11-26 16:00:00,0.31653,0.31957,0.3109,0.31857,11101486.9592,3509158.55392827,3509158.55392827,1
